year,level_1,level_2,level_3,level_4,value
2011,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Public Administration & Education,17.3
2011,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Health & Social Services,8.2
2011,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.6
2011,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3.7
2011,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Real Estate Services,4.2
2011,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Professional Services,9.8
2011,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Administrative & Support Services,3.9
2011,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Public Administration & Education,17.5
2011,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Health & Social Services,7
2011,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.8
2011,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3.9
2011,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Real Estate Services,3.4
2011,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Professional Services,9
2011,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Administrative & Support Services,4.6
2011,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Public Administration & Education,15.5
2011,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Health & Social Services,7.7
2011,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1
2011,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",5
2011,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Real Estate Services,2.8
2011,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Professional Services,6.7
2011,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Administrative & Support Services,5.4
2011,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Public Administration & Education,13.3
2011,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Health & Social Services,7.4
2011,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.8
2011,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",4.7
2011,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Real Estate Services,2.8
2011,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Professional Services,3.9
2011,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Administrative & Support Services,5.9
2011,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Public Administration & Education,13.7
2011,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Health & Social Services,7.8
2011,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.1
2011,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",5.6
2011,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Real Estate Services,2.2
2011,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Professional Services,2.8
2011,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Administrative & Support Services,5
2011,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Public Administration & Education,9.3
2011,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Health & Social Services,6.6
2011,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.3
2011,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3.7
2011,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Real Estate Services,0.8
2011,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Professional Services,0.7
2011,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Administrative & Support Services,3.9
2011,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Public Administration & Education,4.4
2011,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Health & Social Services,2.9
2011,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",0.8
2011,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",2.6
2011,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Real Estate Services,0.3
2011,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Professional Services,0.7
2011,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Administrative & Support Services,4.2
2011,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Public Administration & Education,2.4
2011,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Health & Social Services,1.4
2011,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",0.3
2011,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",2.3
2012,All Industries (Employed Female Residents),Services,Business Services,Real Estate Services,25.3
2012,All Industries (Employed Female Residents),Services,Business Services,Professional Services,64.5
2012,All Industries (Employed Female Residents),Services,Business Services,Administrative & Support Services,45.1
2012,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services",Public Administration & Education,124.9
2012,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services",Health & Social Services,70.7
2012,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",18.3
2012,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",38
2012,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Real Estate Services,0.1
2012,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Professional Services,0.7
2012,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Administrative & Support Services,0.3
2012,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Public Administration & Education,2
2012,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Health & Social Services,1
2012,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",0.9
2012,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",0.4
2012,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Real Estate Services,1.2
2012,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Professional Services,7.4
2012,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Administrative & Support Services,2.4
2012,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Public Administration & Education,11.8
2012,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Health & Social Services,8.4
2012,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.7
2012,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",1.6
2012,Employed Female Residents Aged 25 - 29 Years,Services,Business Services,Real Estate Services,3.2
2012,Employed Female Residents Aged 25 - 29 Years,Services,Business Services,Professional Services,9.4
2012,Employed Female Residents Aged 25 - 29 Years,Services,Business Services,Administrative & Support Services,3.4
2012,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services",Public Administration & Education,17.5
2012,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services",Health & Social Services,9.3
2012,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.2
2012,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",2.2
2012,Employed Female Residents Aged 30 - 34 Years,Services,Business Services,Real Estate Services,3.3
2012,Employed Female Residents Aged 30 - 34 Years,Services,Business Services,Professional Services,10.7
2012,Employed Female Residents Aged 30 - 34 Years,Services,Business Services,Administrative & Support Services,4.4
2012,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Public Administration & Education,19
2012,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Health & Social Services,8.5
2012,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.8
2012,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3.7
2012,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Real Estate Services,4.1
2012,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Professional Services,10.1
2012,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Administrative & Support Services,4.8
2012,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Public Administration & Education,16.2
2012,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Health & Social Services,8.4
2012,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2
2012,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",4.6
2012,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Real Estate Services,4
2012,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Professional Services,8.4
2012,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Administrative & Support Services,4
2012,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Public Administration & Education,15.7
2012,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Health & Social Services,8.9
2012,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.8
2012,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",4.9
2012,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Real Estate Services,2.8
2012,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Professional Services,6.9
2012,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Administrative & Support Services,5.5
2012,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Public Administration & Education,14.2
2012,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Health & Social Services,7.8
2012,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.2
2012,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",6.3
2012,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Real Estate Services,3.4
2012,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Professional Services,5.1
2012,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Administrative & Support Services,6
2012,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Public Administration & Education,12.2
2012,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Health & Social Services,6.9
2012,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2
2012,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",4.2
2012,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Real Estate Services,1.8
2012,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Professional Services,3.7
2012,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Administrative & Support Services,5.7
2012,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Public Administration & Education,8.9
2012,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Health & Social Services,6.3
2012,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.5
2012,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3.9
2012,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Real Estate Services,0.7
2012,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Professional Services,1.1
2012,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Administrative & Support Services,4.1
2012,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Public Administration & Education,4.8
2012,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Health & Social Services,3.1
2012,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1
2012,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3.6
2012,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Real Estate Services,0.7
2012,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Professional Services,0.9
2012,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Administrative & Support Services,4.5
2012,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Public Administration & Education,2.6
2012,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Health & Social Services,2.1
2012,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",0.3
2012,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",2.5
2013,All Industries (Employed Female Residents),Services,Business Services,Real Estate Services,24.2
2013,All Industries (Employed Female Residents),Services,Business Services,Professional Services,67.4
2013,All Industries (Employed Female Residents),Services,Business Services,Administrative & Support Services,43.8
2013,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services",Public Administration & Education,129.2
2013,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services",Health & Social Services,72.1
2013,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",17.3
2013,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",37.8
2013,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Real Estate Services,0
2013,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Professional Services,0.6
2013,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Administrative & Support Services,0.4
2013,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Public Administration & Education,1.2
2013,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Health & Social Services,0.9
2013,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",0.4
2013,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",0.3
2013,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Real Estate Services,1.4
2013,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Professional Services,5.7
2013,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Administrative & Support Services,3.4
2013,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Public Administration & Education,9.3
2013,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Health & Social Services,6.7
2013,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.2
2013,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",1.7
2013,Employed Female Residents Aged 25 - 29 Years,Services,Business Services,Real Estate Services,1.6
2013,Employed Female Residents Aged 25 - 29 Years,Services,Business Services,Professional Services,10.4
2013,Employed Female Residents Aged 25 - 29 Years,Services,Business Services,Administrative & Support Services,3.5
2013,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services",Public Administration & Education,18.6
2013,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services",Health & Social Services,10.3
2013,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.5
2013,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",2.9
2013,Employed Female Residents Aged 30 - 34 Years,Services,Business Services,Real Estate Services,2.6
2013,Employed Female Residents Aged 30 - 34 Years,Services,Business Services,Professional Services,11.6
2013,Employed Female Residents Aged 30 - 34 Years,Services,Business Services,Administrative & Support Services,3.9
2013,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Public Administration & Education,17.7
2013,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Health & Social Services,9
2013,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.3
2013,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3.8
2013,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Real Estate Services,3.8
2013,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Professional Services,9.6
2013,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Administrative & Support Services,4.2
2013,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Public Administration & Education,18.7
2013,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Health & Social Services,7.6
2013,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.7
2013,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",4.1
2013,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Real Estate Services,3.5
2013,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Professional Services,10.6
2013,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Administrative & Support Services,3.5
2013,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Public Administration & Education,15.7
2013,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Health & Social Services,7.8
2013,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.9
2013,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",4.8
2013,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Real Estate Services,3.3
2013,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Professional Services,7.7
2013,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Administrative & Support Services,4.7
2013,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Public Administration & Education,15
2013,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Health & Social Services,8.9
2013,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.8
2013,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",5.8
2013,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Real Estate Services,3.1
2013,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Professional Services,5.1
2013,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Administrative & Support Services,5.7
2013,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Public Administration & Education,13.8
2013,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Health & Social Services,7.7
2013,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.6
2013,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",5.2
2013,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Real Estate Services,2.7
2013,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Professional Services,3
2013,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Administrative & Support Services,4.9
2013,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Public Administration & Education,10.9
2013,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Health & Social Services,7.2
2013,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.6
2013,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",4
2013,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Real Estate Services,1.3
2013,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Professional Services,1.9
2013,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Administrative & Support Services,4.9
2013,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Public Administration & Education,5.6
2013,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Health & Social Services,3.5
2013,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",0.7
2013,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",2.7
2013,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Real Estate Services,1
2013,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Professional Services,1.1
2013,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Administrative & Support Services,4.6
2013,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Public Administration & Education,2.8
2013,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Health & Social Services,2.4
2013,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",0.5
2013,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",2.5
2014,All Industries (Employed Female Residents),Services,Business Services,Real Estate Services,27.9
2014,All Industries (Employed Female Residents),Services,Business Services,Professional Services,72.5
2014,All Industries (Employed Female Residents),Services,Business Services,Administrative & Support Services,42.9
2014,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services",Public Administration & Education,129.2
2014,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services",Health & Social Services,82.9
2014,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",18.3
2014,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",38.8
2014,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Real Estate Services,0
2014,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Professional Services,0.7
2014,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Administrative & Support Services,0.2
2014,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Public Administration & Education,1
2014,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Health & Social Services,0.8
2014,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",0.6
2014,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",0.2
2014,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Real Estate Services,0.9
2014,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Professional Services,6.7
2014,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Administrative & Support Services,2.3
2014,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Public Administration & Education,11
2014,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Health & Social Services,9.3
2014,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",3
2014,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",1.5
2014,Employed Female Residents Aged 25 - 29 Years,Services,Business Services,Real Estate Services,2.8
2014,Employed Female Residents Aged 25 - 29 Years,Services,Business Services,Professional Services,12
2014,Employed Female Residents Aged 25 - 29 Years,Services,Business Services,Administrative & Support Services,3.3
2014,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services",Public Administration & Education,17.5
2014,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services",Health & Social Services,11.6
2014,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.5
2014,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",2.8
2014,Employed Female Residents Aged 30 - 34 Years,Services,Business Services,Real Estate Services,3.3
2014,Employed Female Residents Aged 30 - 34 Years,Services,Business Services,Professional Services,11.8
2014,Employed Female Residents Aged 30 - 34 Years,Services,Business Services,Administrative & Support Services,3.9
2014,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Public Administration & Education,18.6
2014,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Health & Social Services,10.5
2014,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.9
2014,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3.4
2014,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Real Estate Services,3.6
2014,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Professional Services,9.8
2014,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Administrative & Support Services,4
2014,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Public Administration & Education,16
2014,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Health & Social Services,9.1
2014,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.4
2014,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",4.5
2014,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Real Estate Services,4
2014,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Professional Services,10.4
2014,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Administrative & Support Services,3.9
2014,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Public Administration & Education,15.9
2014,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Health & Social Services,8.6
2014,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.9
2014,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",4.6
2014,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Real Estate Services,3.9
2014,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Professional Services,6.9
2014,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Administrative & Support Services,4.6
2014,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Public Administration & Education,15.6
2014,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Health & Social Services,8.5
2014,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.2
2014,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",4.9
2014,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Real Estate Services,3.6
2014,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Professional Services,5.8
2014,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Administrative & Support Services,5.9
